ID,Name,Age,Gender,Income,Department,JoinDate,Rating,Remarks
4365,Charlie,33.0,,52078.06,IT,2016-06-07,4.2,Excellent
4366,Eva,15.0,Other,30556.74,Marketing,2018-12-28,3.9,
4367,David,16.0,Other,58687.49,HR,2011-05-03,1.8,Poor
4368,Bob,18.0,,66840.68,Marketing,2020-06-22,3.8,Excellent
4369,David,27.0,Male,39979.93,IT,2011-04-29,4.4,Good
4370,Alice,15.0,Male,45655.39,Sales,2011-10-10,4.2,
4371,Bob,24.0,Male,23795.52,Marketing,2011-07-05,4.0,
4372,David,19.0,Male,65779.87,Sales,2015-04-29,2.5,Excellent
4373,Alice,33.0,Male,62980.43,Sales,2016-11-15,4.1,Excellent
4374,Charlie,33.0,Other,35663.24,Marketing,2013-10-05,2.9,Good
4375,Charlie,27.0,Male,37364.28,Marketing,2010-10-30,2.6,Good
4376,Eva,14.0,Male,,HR,2011-02-22,4.9,Average
4377,Bob,28.0,Male,69380.0,IT,2015-10-17,1.6,Excellent
4378,Charlie,32.0,Other,48917.54,Marketing,2015-10-06,4.5,Good
4379,Bob,36.0,Other,52276.61,IT,2014-02-02,2.3,Excellent
4380,Charlie,44.0,Other,52278.66,Marketing,2013-03-22,3.1,Good
4381,Eva,38.0,Other,70590.28,Sales,2010-07-20,2.5,Poor
4382,David,31.0,Male,44403.26,Sales,2017-03-31,3.0,Good
4383,Eva,27.0,Male,47964.9,Marketing,2012-04-09,4.3,Good
4384,Alice,24.0,Female,67615.51,IT,2018-07-08,1.7,Poor
4385,Charlie,40.0,Male,67453.45,IT,2019-10-24,4.0,Poor
4386,Alice,31.0,Other,34335.75,Sales,2013-06-25,2.8,Average
4387,Alice,35.0,Other,20807.22,IT,2013-02-11,4.7,Good
4388,Bob,25.0,Male,49891.97,IT,2013-11-02,3.2,Poor
4389,Charlie,20.0,Female,59700.62,HR,2014-10-06,1.2,Average
4390,Alice,26.0,Other,54726.16,Sales,2020-05-17,4.6,Average
4391,David,27.0,Female,40818.95,IT,2015-12-23,4.7,Excellent
4392,Alice,31.0,Other,77958.97,HR,2017-12-20,1.7,Poor
4393,David,24.0,Other,33970.92,Marketing,2012-02-13,4.9,
4394,Bob,30.0,Male,29543.22,HR,2012-08-07,2.8,Poor
4395,Alice,39.0,Other,67317.31,HR,2013-02-20,4.7,Poor
4396,Eva,16.0,Female,43695.51,HR,2017-03-27,2.5,Average
4397,Bob,13.0,Female,75478.52,HR,2016-03-10,1.1,Poor
4398,David,39.0,Male,46256.64,HR,2012-02-26,4.2,Poor
4399,Bob,18.0,Other,44178.37,HR,2016-12-24,4.5,Average
4400,Alice,26.0,Female,57449.5,Marketing,2018-11-21,1.7,Average
4401,Charlie,34.0,Male,62825.01,Marketing,2013-07-22,3.2,Excellent
4402,Charlie,29.0,Female,82408.3,Sales,2013-06-13,4.3,Excellent
4403,David,29.0,Male,62930.11,Sales,2014-04-19,2.8,Poor
4404,David,30.0,Female,66066.17,Marketing,2010-06-20,4.2,Poor
4405,Charlie,50.0,Other,41315.81,Marketing,2014-08-04,3.6,Good
4406,David,44.0,Female,64383.27,Sales,2016-10-03,3.9,
4407,Bob,24.0,Female,59383.97,HR,2019-11-18,4.7,Good
4408,Eva,38.0,Male,,IT,2013-01-25,2.7,Good
4409,Eva,34.0,Male,29366.32,HR,2017-11-11,4.1,Poor
4410,Bob,29.0,Male,36456.07,Marketing,2015-08-31,3.9,Average
4411,Eva,22.0,Female,42251.17,Sales,2016-05-26,2.8,Average
4412,Alice,33.0,Male,47084.11,Sales,2017-04-23,2.5,
4413,Bob,27.0,Other,61188.31,HR,2014-12-22,4.5,Average
4414,David,26.0,Male,64203.51,Sales,2013-01-10,1.8,Poor
4415,Bob,23.0,Male,76232.26,Marketing,2015-11-25,2.3,Average
4416,Charlie,37.0,Other,56396.75,Marketing,2014-12-08,4.9,Excellent
4417,David,23.0,Male,28203.5,IT,2014-12-16,2.1,
4418,Charlie,23.0,Male,36486.63,Marketing,2017-06-29,4.5,Average
4419,David,36.0,Female,46562.44,IT,2018-03-12,2.5,
4420,Eva,28.0,Female,66060.69,IT,2015-05-08,3.2,Excellent
4421,Bob,29.0,Male,59324.9,HR,2015-04-06,2.6,Good
4422,Alice,38.0,Other,38614.1,Sales,2016-05-22,1.9,Poor
4423,David,40.0,Male,33295.47,Marketing,2011-09-13,3.8,Average
4424,David,12.0,Male,40485.18,Sales,2014-04-23,4.9,Excellent
4425,Charlie,28.0,Male,31443.28,IT,2017-10-01,4.6,Excellent
4426,Eva,18.0,Female,48205.42,Marketing,2019-04-26,4.9,Good
4427,Charlie,26.0,Other,56673.98,Sales,2011-12-29,3.8,Average
4428,Charlie,29.0,Other,54438.59,Marketing,2017-11-15,1.1,Good
4429,Eva,27.0,Other,42873.03,HR,2010-05-12,3.2,
4430,Alice,21.0,Female,50422.62,Marketing,2010-12-05,3.5,Excellent
4431,Charlie,21.0,Female,30404.23,IT,2010-08-09,1.5,Poor
4432,Charlie,35.0,Male,39713.34,Marketing,2012-02-21,4.3,Excellent
4433,David,42.0,Female,54665.7,HR,2020-10-28,3.9,Good
4434,Eva,13.0,Male,83746.74,HR,2017-12-06,2.8,Poor
4435,Bob,27.0,Female,70205.4,Sales,2020-07-14,2.2,Poor
4436,Alice,35.0,Male,30371.76,HR,2010-03-18,1.9,Excellent
4437,Alice,29.0,Female,62665.58,IT,2020-05-26,4.9,Poor
4438,Eva,21.0,Other,52630.68,HR,2017-04-06,4.2,Average
4439,David,26.0,Male,53049.85,Sales,2020-10-25,3.8,Excellent
4440,David,32.0,Female,88283.01,HR,2020-03-11,4.8,Good
4441,Eva,27.0,Female,42719.61,HR,2011-08-15,1.8,
4442,David,29.0,Male,57918.69,Marketing,2015-09-29,4.4,Good
4443,Alice,29.0,Female,61526.36,Sales,2017-08-27,3.3,Average
4444,Alice,25.0,Other,39576.7,Marketing,2013-09-28,4.7,
4445,Bob,36.0,Male,18605.99,Sales,2010-11-28,3.6,
4446,Eva,26.0,Male,30059.77,Sales,2019-03-20,4.0,Good
4447,Charlie,21.0,Male,53824.33,Sales,2013-03-21,1.9,Excellent
4448,Charlie,47.0,Male,63444.08,Sales,2018-09-02,2.4,Excellent
4449,Bob,29.0,Male,58116.7,Sales,2017-06-18,2.2,
4450,Bob,9.0,Other,57935.16,Sales,2018-05-02,3.8,Good
4451,David,40.0,Male,55015.11,HR,2013-11-05,2.6,Good
4452,Bob,40.0,Other,37601.97,HR,2012-08-15,4.4,Excellent
4453,Bob,33.0,,49584.18,HR,2019-08-13,1.9,Average
4454,Charlie,35.0,Other,59421.1,IT,2016-06-26,4.2,Excellent
4455,David,47.0,Male,57067.77,Sales,2013-01-18,4.3,Excellent
4456,Bob,22.0,Other,74590.75,HR,2011-06-13,3.5,Average
4457,Bob,31.0,Male,41267.21,Sales,2012-05-17,1.6,Excellent
4458,David,45.0,Other,41543.75,Marketing,2015-04-21,2.3,
4459,Eva,47.0,Male,39462.24,IT,2012-01-11,2.6,
4460,David,27.0,Female,9007.99,Sales,2013-07-30,2.9,
4461,Charlie,46.0,Female,59211.56,HR,2019-05-10,3.9,
4462,Eva,36.0,Other,50063.42,IT,2014-10-24,2.4,
4463,Alice,41.0,Female,46345.15,Marketing,2013-06-10,1.1,Good
4464,David,36.0,Other,37771.23,Sales,2020-07-31,4.5,Good
4465,Charlie,32.0,Other,58274.2,IT,2020-10-16,2.7,Average
4466,Eva,47.0,Other,50259.91,Sales,2013-10-07,2.1,Poor
4467,David,25.0,Female,73171.3,IT,2011-12-17,4.3,
4468,Bob,,Other,50363.2,HR,2011-03-09,4.5,Poor
4469,David,,Female,56285.31,Sales,2019-04-09,3.9,Poor
4470,Alice,40.0,Female,73580.58,Sales,2015-06-28,2.4,
4471,David,29.0,Male,45045.44,Sales,2018-05-08,1.9,Excellent
4472,Eva,31.0,Female,43494.18,HR,2015-07-11,3.9,Average
4473,Eva,19.0,Male,71398.67,IT,2016-08-24,1.2,Poor
4474,David,26.0,Other,,HR,2010-09-14,2.6,Excellent
4475,Eva,34.0,Other,46105.73,Marketing,2016-09-10,4.0,Excellent
4476,Bob,18.0,Male,45737.0,Marketing,2017-10-07,3.3,
4477,David,,Other,37335.34,Marketing,2016-04-23,3.9,Average
4478,Bob,45.0,,57925.74,IT,2018-04-09,3.3,
4479,Bob,28.0,Male,41448.4,Sales,2016-01-16,2.0,Average
4480,Charlie,38.0,Other,51580.28,IT,2017-11-16,2.9,
4481,David,34.0,Male,36009.92,Marketing,2018-04-19,4.1,Average
4482,Eva,27.0,Male,54282.06,IT,2020-07-09,1.9,Good
4483,Bob,28.0,Male,81195.18,Sales,2010-07-22,4.9,Excellent
4484,Charlie,31.0,Other,49214.22,Sales,2019-07-17,1.8,Excellent
4485,David,13.0,,49850.56,IT,2015-07-31,1.1,Excellent
4486,David,37.0,Other,32192.07,Marketing,2011-11-19,4.1,Average
4487,Alice,,Other,62637.13,Sales,2010-03-23,4.7,Excellent
4488,Alice,37.0,Other,48705.46,Marketing,2014-01-09,2.0,Good
4489,Bob,33.0,Female,55893.15,Sales,2012-11-14,1.6,Good
4490,Alice,28.0,,64237.54,Marketing,2018-02-25,1.9,Poor
4491,Bob,31.0,,47284.29,IT,2010-01-18,3.5,Excellent
4492,Eva,31.0,Female,65314.17,HR,2019-10-09,3.3,
4493,Bob,41.0,Other,66294.32,HR,2012-08-18,3.5,
4494,Alice,30.0,Other,55097.85,Marketing,2014-12-25,1.0,
4495,Eva,32.0,Other,52991.65,Sales,2014-12-01,1.6,Good
4496,Alice,19.0,Male,50418.11,IT,2018-01-13,2.0,Poor
4497,Bob,29.0,Male,58424.7,Sales,2018-09-23,3.8,Poor
4498,Charlie,41.0,Male,57749.24,HR,2018-10-26,3.4,Good
4499,David,33.0,Male,28548.16,HR,2019-04-21,3.5,Poor
4500,Alice,21.0,Male,39924.54,IT,2010-01-21,3.3,
4501,Bob,22.0,Male,64358.43,Marketing,2018-05-03,4.0,
4502,Eva,24.0,Female,,IT,2020-01-26,4.8,Good
4503,Alice,37.0,Other,46741.81,HR,2013-03-17,3.7,
4504,Alice,37.0,Female,76428.46,IT,2017-05-09,4.0,Average
4505,David,2.0,Male,62179.88,HR,2018-03-04,3.4,
4506,Bob,29.0,Other,66197.42,Sales,2012-01-06,4.2,
4507,Charlie,31.0,Other,46690.11,HR,2011-09-25,4.8,Good
4508,Eva,22.0,Other,55782.19,HR,2017-05-11,3.4,Good
4509,Bob,26.0,Female,48778.47,IT,2011-03-22,1.7,Poor
4510,Eva,40.0,Other,34472.76,IT,2010-10-14,4.1,Poor
4511,Alice,33.0,Male,52954.18,IT,2012-05-17,3.6,Poor
4512,David,26.0,Male,49135.76,Sales,2011-10-27,4.7,Excellent
4513,David,28.0,Female,48885.32,IT,2013-09-10,2.1,
4514,Charlie,28.0,Female,64860.73,Sales,2016-02-26,4.9,Good
4515,David,32.0,Male,,Marketing,2017-10-03,3.2,
4516,Alice,18.0,Female,51050.95,IT,2015-06-22,4.9,Poor
4517,Charlie,24.0,Other,51781.5,IT,2010-05-28,4.1,Good
4518,Bob,38.0,Female,57540.3,Marketing,2015-01-11,4.5,Poor
4519,David,29.0,Other,54470.45,Marketing,2016-08-11,2.3,Excellent
4520,Charlie,23.0,Other,60304.75,Marketing,2016-03-18,1.9,Good
4521,Alice,23.0,Other,30752.48,HR,2010-08-16,3.5,Poor
4522,Eva,35.0,Other,52163.35,HR,2010-11-02,2.5,Poor
4523,Eva,25.0,Other,48318.3,HR,2010-06-28,4.9,Poor
4524,Alice,34.0,Male,30255.59,Marketing,2015-03-27,3.0,Excellent
4525,Alice,24.0,Male,28358.07,Sales,2014-02-08,1.4,
4526,Eva,20.0,Male,40581.58,IT,2018-04-04,3.0,
4527,Charlie,31.0,Other,40222.56,HR,2015-06-21,3.1,
4528,Eva,29.0,Female,46411.54,Marketing,2011-02-21,1.0,Excellent
4529,Alice,35.0,Female,51922.43,IT,2017-04-11,2.0,
4530,David,37.0,Other,57411.39,HR,2017-04-29,1.0,
4531,Bob,27.0,Female,31428.67,Marketing,2015-12-11,3.2,Excellent
4532,David,32.0,Other,36449.29,IT,2016-05-21,2.2,Good
4533,David,26.0,Female,36957.48,HR,2020-12-03,1.7,Poor
4534,Alice,35.0,Other,48215.58,HR,2017-07-17,4.4,Poor
4535,Eva,31.0,Female,50421.1,HR,2014-11-11,1.1,Excellent
4536,Charlie,25.0,Female,64986.21,HR,2014-10-17,3.8,
4537,David,24.0,Male,36244.1,HR,2015-08-13,3.3,Average
4538,Eva,32.0,Female,61629.59,Marketing,2017-09-08,4.1,
4539,Charlie,39.0,,27785.76,IT,2010-09-19,1.5,Average
4540,David,37.0,Other,50288.28,HR,2020-04-09,4.5,Poor
4541,Charlie,22.0,Female,58274.02,IT,2014-02-03,2.3,
4542,Eva,23.0,Female,59500.95,HR,2010-11-28,1.0,
4543,Bob,24.0,Female,75370.4,Marketing,2018-04-01,3.6,Excellent
4544,Eva,25.0,Female,85666.99,Marketing,2010-09-18,4.4,
4545,Alice,15.0,Female,56080.99,IT,2018-06-02,2.4,
4546,Charlie,36.0,Male,30226.95,HR,2017-09-20,3.1,
4547,Bob,26.0,Female,107137.48,Marketing,2011-03-23,2.6,Average
4548,Charlie,,Other,67131.55,HR,2013-05-24,1.2,Excellent
4549,Charlie,27.0,Other,65454.74,HR,2012-02-12,4.0,Poor
4550,David,,Female,43593.04,Sales,2016-12-01,4.8,Good
4551,Alice,24.0,Female,48171.71,Marketing,2017-03-01,2.7,Average
4552,Charlie,29.0,Female,37619.28,IT,2017-12-24,1.6,Poor
4553,Eva,23.0,Male,60087.1,IT,2020-04-11,3.0,Excellent
4554,Eva,29.0,Other,43046.71,HR,2017-03-27,4.6,Good
4555,David,41.0,Male,60778.45,HR,2016-10-23,3.4,Good
4556,Alice,34.0,Male,38902.88,HR,2010-07-19,1.8,Excellent
4557,Alice,32.0,Female,64256.6,Sales,2011-10-30,3.2,Average
4558,Eva,19.0,Female,54241.92,HR,2020-08-30,2.3,
4559,Bob,34.0,Other,,HR,2018-03-01,1.1,
4560,David,35.0,Female,,IT,2016-05-15,4.7,
4561,David,32.0,Other,54249.24,Sales,2013-03-04,4.2,Poor
4562,Eva,31.0,Male,,IT,2010-10-21,4.7,Excellent
4563,Eva,28.0,Other,70548.53,Sales,2016-03-02,3.7,Average
4564,Bob,35.0,Other,49681.27,Sales,2018-01-03,2.8,Excellent
4565,Bob,41.0,Other,53902.04,Marketing,2014-09-17,3.0,Good
4566,Alice,32.0,Male,54069.19,Marketing,2010-03-26,1.8,Poor
4567,David,22.0,Male,43455.22,Marketing,2010-10-20,2.5,Average
4568,David,22.0,Female,43594.51,IT,2016-09-03,1.7,Good
4569,Eva,35.0,,68370.38,Marketing,2013-03-07,2.9,
4570,Alice,22.0,Other,39346.02,Marketing,2011-02-15,3.6,
4571,David,31.0,Other,47759.58,IT,2011-05-24,2.0,
4572,Alice,27.0,Male,45099.96,Sales,2020-10-30,4.8,Excellent
4573,Alice,21.0,,56904.18,Sales,2019-01-03,3.6,Good
4574,Eva,36.0,Male,,HR,2011-09-10,1.9,Average
4575,Alice,35.0,Other,47158.48,HR,2012-12-16,1.7,
4576,Bob,19.0,Other,28377.94,Marketing,2015-11-10,1.7,
4577,Bob,33.0,Male,51592.85,IT,2012-02-23,4.9,Poor
4578,Charlie,32.0,Other,35407.48,Sales,2013-10-25,1.9,Poor
4579,Eva,36.0,Male,53854.76,IT,2017-03-03,1.7,Average
4580,Charlie,31.0,Female,38570.34,HR,2013-12-06,1.7,Good
4581,Bob,41.0,Male,52446.21,Marketing,2012-02-10,2.4,Average
4582,Charlie,28.0,Other,32095.13,HR,2015-05-31,3.5,Average
4583,Eva,27.0,Other,46012.84,HR,2016-02-19,1.3,
4584,Eva,22.0,Other,35106.64,Sales,2013-02-14,1.6,Average
4585,Alice,22.0,Other,68798.62,IT,2011-12-08,4.9,
4586,David,21.0,Male,39137.1,Sales,2017-06-10,3.5,
4587,Alice,31.0,Male,58316.51,Sales,2013-07-22,1.6,Average
4588,Eva,27.0,Female,52685.89,HR,2019-05-18,3.2,Excellent
4589,Bob,32.0,Male,52983.7,Marketing,2018-01-30,2.0,Good
4590,Bob,20.0,Female,55595.01,HR,2019-08-19,4.9,Average
4591,Alice,23.0,Male,59044.74,IT,2020-07-25,2.6,Poor
4592,Eva,23.0,Male,,Marketing,2018-07-05,1.6,Average
4593,Bob,47.0,Other,64000.07,Sales,2011-09-16,3.5,Average
4594,Eva,28.0,Female,72890.67,IT,2012-01-11,1.5,Poor
4595,Bob,29.0,Other,34039.7,IT,2010-07-16,3.1,
4596,Eva,29.0,Other,29878.92,IT,2020-09-04,4.4,
4597,Charlie,42.0,Male,74857.62,IT,2016-05-26,2.4,
4598,Eva,17.0,Male,,HR,2020-04-24,2.9,Average
4599,Eva,29.0,Female,34039.78,IT,2014-02-18,1.4,Average
4600,Alice,17.0,Female,45806.81,HR,2012-02-05,3.6,Good
4601,Charlie,10.0,Male,58055.34,Marketing,2013-12-05,1.4,
4602,David,24.0,Female,49294.22,IT,2013-12-17,2.3,Average
4603,Alice,33.0,Male,59186.24,HR,2019-01-24,4.4,Good
4604,David,23.0,Male,32380.88,IT,2013-08-14,1.6,Excellent
4605,Bob,33.0,Male,49547.49,Marketing,2018-07-11,4.4,Good
4606,David,30.0,Female,51764.31,Sales,2012-10-07,3.5,
4607,Eva,28.0,Other,39399.53,Marketing,2010-03-29,1.6,
4608,David,40.0,Female,45750.25,Sales,2010-06-25,1.7,Excellent
4609,Alice,25.0,Other,43050.35,HR,2018-02-22,3.7,Average
4610,Alice,33.0,Female,,Marketing,2016-05-14,3.9,Good
4611,David,15.0,Other,40738.42,HR,2013-09-28,3.6,Average
4612,Alice,30.0,,52864.56,Marketing,2013-08-13,3.9,Average
4613,Alice,27.0,Female,35381.75,IT,2019-03-06,2.4,Average
4614,David,20.0,Female,,Sales,2016-10-07,1.0,
4615,Charlie,33.0,Other,24456.27,IT,2013-12-10,3.1,Excellent
4616,Charlie,24.0,Male,71604.45,HR,2015-01-17,3.4,Average
4617,Bob,43.0,Other,63890.32,IT,2010-02-02,3.8,Excellent
4618,Alice,10.0,Other,68071.54,Sales,2012-11-17,1.9,Average
4619,David,31.0,Male,55415.99,Sales,2010-07-28,1.7,Good
4620,Alice,30.0,Other,54416.6,Sales,2017-04-03,4.3,Good
4621,Eva,27.0,,46832.59,Sales,2014-06-06,4.4,Excellent
4622,Alice,25.0,Male,69503.91,Sales,2010-09-05,5.0,Average
4623,Alice,30.0,Female,50353.96,HR,2019-06-12,2.4,
4624,Charlie,38.0,Other,20595.43,IT,2017-12-04,1.2,Excellent
4625,David,16.0,Other,21006.3,Marketing,2013-10-13,2.9,Poor
4626,Alice,23.0,Male,55451.64,IT,2020-05-02,2.9,Average
4627,Charlie,21.0,Other,35606.12,IT,2012-02-29,1.1,Poor
4628,Bob,21.0,Male,51460.73,HR,2010-01-18,3.3,Average
4629,Charlie,32.0,Other,61383.29,HR,2016-03-10,2.0,
4630,Charlie,34.0,,37556.79,HR,2014-10-13,1.5,
4631,Charlie,38.0,Male,45506.2,HR,2017-01-05,3.4,Poor
4632,Alice,34.0,Male,46051.42,IT,2013-01-22,2.1,
4633,Alice,35.0,Other,37000.93,Sales,2012-05-06,3.2,Poor
4634,Bob,18.0,Other,28562.84,Sales,2018-02-17,1.1,
4635,Eva,41.0,Male,,HR,2017-10-25,2.5,Poor
4636,Eva,28.0,Female,27595.44,Marketing,2012-11-06,4.5,
4637,Eva,38.0,Female,47334.25,IT,2013-06-16,3.6,Excellent
4638,Bob,18.0,,47131.23,IT,2017-01-19,4.5,Excellent
4639,Eva,28.0,Other,42097.04,Marketing,2014-08-18,4.0,Excellent
4640,Eva,37.0,Other,28698.82,HR,2016-02-03,3.9,Average
4641,Charlie,30.0,Male,66580.05,IT,2018-10-08,4.5,Good
4642,Alice,23.0,Other,40660.92,Marketing,2010-10-25,1.1,Poor
4643,Alice,40.0,Other,88499.17,Sales,2012-12-22,2.7,Good
4644,Charlie,20.0,Other,62977.61,Marketing,2012-09-24,4.8,Excellent
4645,Charlie,29.0,Female,19066.79,Marketing,2017-10-15,1.7,
4646,Charlie,35.0,Other,68516.52,HR,2018-10-07,3.6,Poor
4647,Alice,46.0,Other,39463.26,IT,2016-08-07,4.2,Average
4648,Eva,26.0,Male,36096.08,Marketing,2017-04-17,4.7,
4649,Charlie,27.0,Female,,IT,2019-02-24,4.5,Good
4650,Bob,26.0,Male,67006.97,IT,2016-05-04,3.7,
4651,Charlie,31.0,Other,57850.74,HR,2011-05-15,3.8,Poor
4652,David,34.0,Other,52737.1,Sales,2020-07-30,2.4,Excellent
4653,Charlie,38.0,Other,37671.73,IT,2019-11-21,1.9,
4654,Alice,36.0,Other,64146.82,HR,2019-09-29,4.8,
4655,Charlie,26.0,Other,35239.1,HR,2012-07-02,4.9,Poor
4656,David,36.0,Male,65643.32,Marketing,2010-08-05,2.7,
4657,Bob,30.0,Other,54997.17,IT,2019-05-22,2.6,Poor
4658,Eva,35.0,Other,41064.47,HR,2011-10-08,2.8,Poor
4659,Charlie,36.0,Female,81882.76,Sales,2012-10-01,2.8,
4660,David,43.0,Female,63680.83,Marketing,2013-08-02,4.4,Excellent
4661,David,27.0,Other,58379.52,Sales,2019-09-21,2.7,
4662,Bob,25.0,Other,,HR,2017-02-06,4.5,Good
4663,Alice,33.0,Other,32843.8,Marketing,2017-08-02,3.8,Poor
4664,Charlie,39.0,Other,50567.27,IT,2014-09-18,4.9,Excellent
4665,David,,Other,74063.39,Marketing,2019-07-16,3.7,Average
4666,Bob,39.0,Other,29336.67,Marketing,2012-08-25,2.6,Average
4667,Eva,35.0,Male,58509.24,Sales,2019-04-26,4.7,
4668,David,28.0,Male,70914.6,IT,2017-07-03,1.9,Average
4669,Bob,34.0,Male,71664.91,HR,2012-02-23,4.9,Good
4670,Alice,26.0,Female,,Sales,2012-07-10,1.2,
4671,Alice,31.0,Other,41826.44,IT,2014-01-12,3.6,
4672,David,,Female,51513.84,HR,2014-09-17,1.1,Excellent
4673,David,29.0,Female,56807.7,Marketing,2020-12-12,1.8,Poor
4674,Charlie,37.0,Female,69225.89,IT,2018-05-27,2.9,
4675,Bob,36.0,Male,46982.94,Sales,2015-09-06,1.6,
4676,David,34.0,Other,64184.57,HR,2018-09-19,5.0,
4677,Charlie,32.0,Other,11540.21,HR,2014-02-24,4.1,Excellent
4678,Charlie,31.0,Female,46010.16,IT,2020-08-24,4.4,
4679,David,19.0,Male,64170.34,IT,2018-10-14,4.9,Poor
4680,Alice,28.0,Female,62502.46,Marketing,2019-11-19,3.7,Poor
4681,Bob,31.0,Female,35626.12,HR,2016-04-28,2.1,
4682,Bob,21.0,Other,65397.54,Marketing,2011-10-09,4.0,Excellent
4683,Alice,15.0,Male,28696.98,Marketing,2020-07-19,3.3,Average
4684,David,39.0,Other,67946.68,Sales,2017-06-29,2.1,
4685,Bob,30.0,Female,46935.0,Sales,2017-01-13,2.5,
4686,David,31.0,Other,43230.01,IT,2019-03-25,3.4,Good
4687,David,34.0,Female,45529.04,IT,2013-02-07,2.6,Excellent
4688,Charlie,22.0,Male,55685.6,IT,2013-12-27,1.9,Poor
4689,Alice,26.0,Other,81205.6,Sales,2014-02-11,2.7,Excellent
4690,David,42.0,Other,68271.52,Marketing,2011-09-16,1.9,Excellent
4691,Eva,,Other,32792.4,Marketing,2014-06-25,4.5,
4692,Alice,27.0,Other,34380.4,Sales,2014-12-15,3.8,Good
4693,Bob,24.0,Other,21412.95,IT,2010-09-24,2.5,
4694,Charlie,24.0,Male,54633.02,IT,2012-02-17,4.8,Excellent
4695,Bob,38.0,Male,47456.92,Marketing,2011-10-30,2.6,
4696,Bob,10.0,Other,59410.64,HR,2018-12-29,3.3,Excellent
4697,Alice,26.0,Female,42485.09,HR,2019-04-04,3.0,Poor
4698,Bob,31.0,Female,44052.64,HR,2010-02-23,1.5,
4699,David,43.0,Other,28218.57,HR,2020-03-25,2.7,
4700,Bob,20.0,Other,66550.25,IT,2017-09-22,1.3,Poor
4701,Charlie,19.0,Male,40970.69,Sales,2020-10-20,1.7,
4702,Charlie,23.0,Male,37465.82,Sales,2011-01-30,4.2,Excellent
4703,Eva,35.0,Other,64498.57,HR,2011-05-27,2.2,Average
4704,Charlie,31.0,Other,27864.05,Sales,2012-03-11,1.4,
4705,Bob,18.0,Female,,Marketing,2010-11-21,3.9,Poor
4706,Charlie,30.0,Male,38477.9,HR,2020-06-06,4.2,Poor
4707,Alice,42.0,Other,48261.17,IT,2010-04-06,3.3,Average
4708,Charlie,32.0,Male,20978.14,HR,2015-07-20,4.7,Excellent
4709,David,31.0,Other,58662.79,Marketing,2010-06-23,4.4,Good
4710,Alice,31.0,Other,80750.44,Sales,2010-12-10,3.2,
4711,Eva,33.0,Other,31054.87,Sales,2016-03-02,3.9,
4712,David,19.0,Other,67325.02,Sales,2010-02-24,2.3,Poor
4713,Bob,28.0,,49290.4,IT,2014-11-06,3.5,Poor
4714,Bob,28.0,Other,58019.06,HR,2011-12-11,4.9,Excellent
4715,Bob,26.0,Female,32299.47,IT,2016-03-23,4.2,Excellent
4716,David,35.0,Female,34519.76,Marketing,2019-04-02,2.5,
4717,David,24.0,Other,51311.89,IT,2019-03-07,4.7,Excellent
4718,David,27.0,Male,,HR,2014-06-29,4.3,Average
4719,Alice,19.0,Male,52236.05,Sales,2014-12-20,1.1,Average
4720,Alice,33.0,Other,28045.69,Sales,2014-09-10,4.0,Good
4721,Bob,37.0,Other,59156.36,Sales,2016-06-07,4.9,Poor
4722,Charlie,27.0,Other,55825.36,Sales,2018-12-21,2.3,
4723,Bob,36.0,Male,66588.54,IT,2010-08-08,2.1,
4724,Eva,28.0,Male,54747.7,HR,2018-05-10,3.6,Excellent
4725,Alice,9.0,Other,83835.43,HR,2011-03-04,1.4,Poor
4726,David,29.0,Male,80113.6,HR,2010-05-21,3.7,Good
4727,Alice,28.0,Female,50258.22,IT,2016-11-07,1.9,Good
4728,David,30.0,Male,49665.73,Sales,2015-05-22,2.8,
4729,Eva,32.0,Male,37548.9,Sales,2016-01-02,4.6,Poor
4730,Eva,24.0,Other,29660.96,HR,2018-04-05,4.2,Good
4731,Alice,41.0,Female,46582.23,Sales,2017-01-17,1.4,Average
4732,David,29.0,Other,40341.04,IT,2010-06-07,4.0,Excellent
4733,Eva,28.0,Male,38218.67,Marketing,2010-04-15,2.6,Good
4734,Bob,35.0,Female,55270.81,Sales,2017-08-21,5.0,Average
4735,Bob,30.0,Other,26361.02,Marketing,2018-01-16,2.2,Average
4736,David,50.0,Male,32262.47,Marketing,2015-05-04,2.9,
4737,Alice,28.0,,20423.84,Marketing,2010-10-16,2.4,Excellent
4738,Eva,32.0,Other,29711.92,Sales,2011-09-24,3.3,
4739,Alice,24.0,Female,40941.65,Marketing,2020-04-23,2.1,Poor
4740,Bob,36.0,Male,62121.16,Sales,2013-04-23,4.7,Average
4741,Eva,,Other,78991.98,HR,2013-05-25,3.5,
4742,Alice,27.0,Male,24088.43,IT,2012-11-20,4.8,Excellent
4743,Charlie,23.0,Female,63156.56,Marketing,2010-10-06,3.7,Average
4744,David,19.0,Male,35550.53,Marketing,2018-03-15,1.7,Good
4745,David,33.0,Female,52450.2,HR,2019-09-17,1.1,
4746,Charlie,18.0,Other,58651.86,IT,2010-08-13,2.6,Good
4747,Bob,40.0,Male,,HR,2015-03-22,5.0,Poor
4748,Eva,19.0,Other,85938.87,IT,2020-08-29,4.5,Good
4749,David,28.0,Other,65639.43,Marketing,2014-09-07,4.4,Good
4750,Charlie,22.0,Other,42875.17,IT,2018-11-23,3.3,Poor
